dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
4,20,12,0,0.00399548,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.75303,1,0,1,0.0672657,0.0575057,0.0348,-0.127646,0.0645657
4,20,12,1,0.0462637,20,20,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.54898,1,0,1,0.105638,0.00534039,0.131718,-0.245746,0.0278434
4,20,12,2,0.0505682,7,7,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.78592,0,1,1,0.0328297,-0.0306835,0.0791646,0.0889245,0.00966549
4,20,12,3,0.151426,24,24,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.7638,0,1,1,0.13928,-0.0429663,0.00772308,-0.0574898,-0.0654545
4,20,12,4,0.202468,8,8,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.67091,0,1,1,0.159046,-0.0162173,0.250184,-0.0409415,-0.0944163
4,20,12,5,0.228096,19,19,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.60289,0,1,1,0.0583149,-0.0278866,-0.0690747,-0.138118,0.02082
4,20,12,6,0.228724,22,22,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.60922,1,0,1,0.0972426,0.0222862,0.00107581,-0.0210962,0.0541891
4,20,12,7,0.25566,2,2,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.63103,0,1,1,0.220562,-0.0470214,0.077894,-0.205925,0.0620531
4,20,12,8,0.338908,3,3,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.63292,1,0,1,0.175383,-0.0771932,0.09234,0.107713,0.0210797
4,20,12,9,0.378681,6,6,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.69873,1,0,1,0.138779,0.0864611,0.127455,-0.103619,-0.0530202
